start_time,latitude,longitude,title_escaped,venue
2016-02-18 21:30:00,40.753019766833,-73.992659864744,David's Kizomba and Semba Class Party!!!!,Madison Square Garden
2016-02-20 14:00:00,40.753120581125,-73.992761982896,"Tboy Peleve - 3h Kizomba & Semba workshops, Saturday Feb 20th 2016 + PARTY",Madison Square Garden
2016-02-19 21:00:00,40.753019766833,-73.992659864744,Piel Canela Practica,Madison Square Garden
2016-02-03 10:30:00,40.750093329818,-73.992133612643,Docker Meetup at 2 Penn Plaza,Madison Square Garden
2016-01-31 12:00:00,40.749939000000005,-73.9946594,Sold Out - Swing Crash Course with Elena & Stephanie,Madison Square Garden
2016-01-30 12:30:00,40.749939000000005,-73.9946594,West Coast Swing & Hustle Crash Course with Brian Gagne,Madison Square Garden
2016-02-04 20:00:00,40.75063,-73.99374399999999,Juan Luis Guerra,Madison Square Garden
2016-01-24 20:00:00,40.750527924216,-73.992786450024,Bruce Springsteen & The E Street Band - Live at MSG,Madison Square Garden
2016-02-04 20:00:00,40.75063,-73.99374399999999,Juan Luis Guerra in New York [MSG Theater],Madison Square Garden
2016-02-14 19:00:00,40.750638,-73.993899,Feed/Clothe the Homeless on Valentine's Day,Madison Square Garden
2016-02-20 21:00:00,40.753503084632,-73.99193083838199,QueenSizeCollection,Madison Square Garden
2016-02-06 23:00:00,40.749481200000005,-73.99423979999999,Chromatropic At American Beauty / A Late night dance party,Madison Square Garden
2016-02-07 19:30:00,40.750638,-73.993899,Game Time = Demo Time,Madison Square Garden
2016-02-05 22:00:00,40.74939902563,-73.99440392052101,Addison Groove,Madison Square Garden
2016-02-06 20:00:00,40.750513547361,-73.992893513651,Marc Anthony in New York [Madison Square Garden],Madison Square Garden
2016-02-13 22:00:00,40.75223516211,-73.99493291981,AWAKENINGS & MAXXIMIZE with Blasterjaxx,Madison Square Garden
2016-02-11 16:00:00,40.750513547361,-73.992893513651,KANYE WEST / SEASON 3 / ALBUM,Madison Square Garden
2016-02-11 15:00:00,40.752193184485,-73.995352103078,Live on Facebook for New York Fashion Week,Madison Square Garden
2016-02-13 23:00:00,40.747837100000005,-73.99445340000001,Cirez D (2:13:16) Flash Factory,Madison Square Garden
2016-02-04 19:00:00,40.750513547361,-73.992893513651,New York Rangers vs. Minnesota Wild,Madison Square Garden
2016-01-25 19:30:00,40.750513547361,-73.992893513651,New York Rangers vs. Buffalo Sabres,Madison Square Garden
2016-02-06 20:00:00,40.750513547361,-73.992893513651,"New York, NY - Marc Anthony",Madison Square Garden
2016-02-05 18:30:00,40.753516077014,-73.992781669325,I FOUND MY MOJO intenSati PARTY,Madison Square Garden
2016-02-20 16:00:00,40.749939000000005,-73.9946594,Swanky Swing Outs for Lindy Dancers,Madison Square Garden
2016-02-20 14:00:00,40.749939000000005,-73.9946594,Salsa Crash Course with Ricardo Torres,Madison Square Garden
2016-02-14 14:30:00,40.749939000000005,-73.9946594,Lindy Express with Paolo & Rachel,Madison Square Garden
2016-02-18 11:00:00,40.752849600000005,-73.992981,New York All Veterans Job Fair,Madison Square Garden
2016-02-13 11:00:00,40.753120581125,-73.992761982896,"NARIP Music Biz Brunch @ Pearl Studios in NYC, NY",Madison Square Garden
2016-02-03 21:30:00,40.749939000000005,-73.9946594,Tango Cafe - Is it Spring already?,Madison Square Garden
2016-01-24 19:30:00,40.750527924216,-73.992786450024,Bruce Springsteen and the E Street Band: The River Tour,Madison Square Garden
2016-02-05 18:30:00,40.750513547361,-73.992893513651,Grizzlies vs Knicks,Madison Square Garden
2016-02-17 21:30:00,40.749939000000005,-73.9946594,Tango Cafe - LIVE MUSIC,Madison Square Garden
2016-02-13 18:30:00,40.749959999999994,-73.99488000000001,Say What? Second Saturday Improv!,Madison Square Garden
2016-02-12 22:00:00,40.74939902563,-73.99440392052101,Freddy Todd & Ill-Esha @ Slake [2.12] FREE TIL 12am w RSVP.,Madison Square Garden
2016-01-22 19:30:00,40.750513547361,-73.992893513651,New York Knicks vs. Los Angeles Clippers,Madison Square Garden
2016-01-20 19:30:00,40.750513547361,-73.992893513651,New York Knicks vs. Utah Jazz,Madison Square Garden
2016-01-25 19:20:00,40.7534561,-73.992836,"NYC,NY,USA - ""Molly Gazay's Comedic Off Broadway Show!""",Madison Square Garden
2016-01-18 13:00:00,40.750513547361,-73.992893513651,New York Knicks vs. Philadelphia 76ers,Madison Square Garden
2016-01-25 19:00:00,40.752908000000005,-73.994189,Lamb of God,Madison Square Garden
2016-02-17 15:00:00,40.753,-73.99538000000001,iCu NYC Fashion Week F/W16,Madison Square Garden
2016-02-10 19:00:00,40.753503084632,-73.99193083838199,FREE intenSati with Julia & Coach Es!,Madison Square Garden
2016-01-12 19:30:00,40.750527924216,-73.992786450024,New York Knicks vs. Boston Celtics,Madison Square Garden
2016-02-06 20:00:00,40.750527924216,-73.992786450024,Marc Anthony Live - at MSG,Madison Square Garden
2016-01-30 19:00:00,40.750527924216,-73.992786450024,Big Ten Super Saturday College Hockey,Madison Square Garden
2016-01-30 12:00:00,40.750527924216,-73.992786450024,Big Ten Super Saturday College Hoops,Madison Square Garden
2016-02-14 21:00:00,40.752908000000005,-73.994189,Awakenings New York City,Madison Square Garden
2016-02-06 12:30:00,40.749939000000005,-73.9946594,Swing Performance Class with Stephanie Shapiro,Madison Square Garden
2016-02-12 23:00:00,40.747837100000005,-73.99445340000001,Seth Troxler : Michelangelo (2:12:16) Flash Factory,Madison Square Garden
2016-02-20 17:00:00,40.753521,-73.9911008,Opening Reception: Red is the Nemesis of White by Jonathan Fischer,Madison Square Garden
2016-03-25 23:00:00,40.747837100000005,-73.99445340000001,Adam Port + &ME : Nico Kass (3:25:16) Flash Factory,Madison Square Garden
2016-02-13 19:30:00,40.7533170525,-73.992013668333,6Pack at Brit Pack free comedy show (with Open Bar),Madison Square Garden
2016-01-08 23:00:00,40.74939902563,-73.99440392052101,"Abduction: Thriftworks [1.8] & Russ Liquid [1.9] Late-Night's @ Slake, NYC",Madison Square Garden
2016-01-13 18:30:00,40.750527924216,-73.992786450024,St. John's Red Storm Men's Basketball vs. Georgetown Hoyas Men's Basketball,Madison Square Garden
2016-01-23 11:30:00,40.750527924216,-73.992786450024,Army Vs. Navy Basketball - Presented by USAA,Madison Square Garden
2016-01-24 20:00:00,40.750513547361,-73.992893513651,New York - The River Tour 2016 (Night 1),Madison Square Garden
2016-01-22 19:30:00,40.750527924216,-73.992786450024,NY Knicks vs. LA Clippers - at MSG,Madison Square Garden
2016-01-07 20:00:00,40.750527924216,-73.992786450024,Billy Joel - In Concert,Madison Square Garden
2016-01-08 19:00:00,40.749939000000005,-73.9946594,Social Ballroom 101,Madison Square Garden
2016-01-17 14:30:00,40.749939000000005,-73.9946594,Collegiate Shag Taster with Paolo Pasta Lanna,Madison Square Garden
2016-01-17 13:00:00,40.749939000000005,-73.9946594,West Coast Swing: Mastering the Music with Exenia Rocco,Madison Square Garden
2016-01-16 14:00:00,40.749939000000005,-73.9946594,Salsa Crash Course with Sophie Cazeneuve,Madison Square Garden
2016-01-10 12:30:00,40.749939000000005,-73.9946594,Not Just for Swing Dancers Workshop with Lainey Silver,Madison Square Garden
2016-01-09 14:00:00,40.749939000000005,-73.9946594,Argentine Tango Crash Course with Dragan Ranitovic,Madison Square Garden
2016-01-10 19:30:00,40.750527924216,-73.992786450024,New York Knicks vs. Milwaukee Bucks,Madison Square Garden
2016-01-17 13:50:00,40.750527924216,-73.992786450024,PBR: Built Ford Tough Series,Madison Square Garden
2016-01-19 19:00:00,40.750513547361,-73.992893513651,New York Rangers vs. Vancouver Canucks,Madison Square Garden
2016-01-11 19:00:00,40.750527924216,-73.992786450024,New York Rangers vs. Boston Bruins,Madison Square Garden
2016-01-09 13:00:00,40.750527924216,-73.992786450024,New York Rangers vs. Washington Capitals,Madison Square Garden
2016-01-05 19:00:00,40.750527924216,-73.992786450024,New York Rangers vs. Dallas Stars,Madison Square Garden
2016-01-14 18:00:00,40.7515869,-73.99241640000001,Coors Light Hometown Hockey Tour,Madison Square Garden
2016-01-22 21:30:00,40.749939000000005,-73.9946594,ABAKUA Latin Friday's & The Ache Performance Project,Madison Square Garden
2016-01-20 19:00:00,40.753503084632,-73.99193083838199,NY MOVEMENT SPECIAL WORKSHOP,Madison Square Garden
2016-01-16 23:00:00,40.74939902563,-73.99440392052101,Holy Mountain: Journey XVI,Madison Square Garden
2016-01-16 12:00:00,40.749939000000005,-73.9946594,NYC Blues Dance Workshop with Lucky Skillen,Madison Square Garden
2016-01-13 17:30:00,40.748664899999994,-73.9925079,January Membership Meeting,Madison Square Garden
2016-03-05 20:00:00,40.75063,-73.99374399999999,Avenger Joins the Ultimate Voyage,Madison Square Garden
2016-01-14 20:00:00,40.752908000000005,-73.994189,Ratatat,Madison Square Garden
2016-07-01 19:00:00,40.7487656,-73.99546459999999,Late Bloomer,Madison Square Garden
2016-01-13 18:30:00,40.750527924216,-73.992786450024,St.Johns Red Storm vs. Georgetown Hoyas - at MSG,Madison Square Garden
2016-01-22 21:00:00,40.753019766833,-73.992659864744,Piel Canela Practica,Madison Square Garden
2016-01-23 16:00:00,40.749939000000005,-73.9946594,Jig Walks vs Groove Walks Workshop with Adrienne Weidert & Rafal Pustelny,Madison Square Garden
2016-01-23 21:30:00,40.75313189999999,-73.9929657,Eric Lindell in Brooklyn 1/23,Madison Square Garden
2016-01-18 13:00:00,40.753079382025,-73.996278985725,Wildlife and Conservation Photography Workshop,Madison Square Garden
2016-01-20 18:30:00,40.749251321655,-73.994227509617,DiGamma Kappa’s NYC Grady Alumni Mixer,Madison Square Garden
2016-01-23 23:00:00,40.747837100000005,-73.99445340000001,Opening: The Martinez Brothers,Madison Square Garden
2016-01-16 18:50:00,40.750527924216,-73.992786450024,PBR: Built Ford Tough Series,Madison Square Garden
2016-01-15 20:00:00,40.750527924216,-73.992786450024,PBR: Built Ford Tough Series,Madison Square Garden
2016-01-16 12:00:00,40.753019766833,-73.992659864744,Winter 2016: Youth Dance Classes & Recital,Madison Square Garden
2016-01-06 18:00:00,40.750465345688,-73.992900676169,Finale for HugTrain's 7th annual Holiday HugTour in NYC!,Madison Square Garden
2016-01-14 19:00:00,40.7521286,-73.9918365,RJC NY Young Leadership Happy Hour,Madison Square Garden
2016-07-23 20:00:00,40.749406491592005,-73.994402353275,"Coast to Coast Tour ft Luzcid, Shlump, Tsuruda, Cosmal & Ali Laz",Madison Square Garden
2016-07-03 17:30:00,40.753534,-73.992289,INTERMEDIATE LEVEL: Rueda de Casino classes with Ruedame!,Madison Square Garden
2016-07-17 18:30:00,40.753534,-73.992289,Intermediate Level: Rueda de Casino Class with Ruedame,Madison Square Garden
2016-07-17 17:30:00,40.753534,-73.992289,Beginner Level: Rueda de Casino Class with Ruedame,Madison Square Garden
2016-07-23 23:00:00,40.747837100000005,-73.99445340000001,Route 94 / Sleepy & Boo / Eddie Watson (7:23:16) Flash Factory,Madison Square Garden
2016-07-23 12:30:00,40.750285512691995,-73.994787068249,Swivels & Counterbalance with Jeff & Mimi,Madison Square Garden
2016-07-02 00:00:00,40.749403266522,-73.994401479744,Hot Sugar - LIVE,Madison Square Garden
2016-07-23 16:30:00,40.753029489467,-73.99265199270701,Bachata Classes level 1 w/ Kenyie,Madison Square Garden
2016-07-23 16:30:00,40.753029489467,-73.99265199270701,Bachata Classes level 2 w/ Joe,Madison Square Garden
2016-07-23 16:00:00,40.753029489467,-73.99265199270701,Hip Hop Classes open level w/ Spex,Madison Square Garden
2016-07-23 15:00:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 1 w/ Joe,Madison Square Garden
2016-07-23 14:00:00,40.753029489467,-73.99265199270701,"Zouk Classes level 1,2&3 w/ Henry",Madison Square Garden
2016-07-23 13:30:00,40.753029489467,-73.99265199270701,Ballet Class level 1 w/ Karla,Madison Square Garden
2016-07-21 20:00:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 2 w/ Joe,Madison Square Garden
2016-07-23 13:30:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 3 w/ Joe,Madison Square Garden
2016-07-23 12:00:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 2 w/ Brian,Madison Square Garden
2016-07-23 12:00:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 4 w/ Joe,Madison Square Garden
2016-07-22 19:30:00,40.753029489467,-73.99265199270701,Swing Class level 2 w/ Veronica,Madison Square Garden
2016-07-22 18:30:00,40.753029489467,-73.99265199270701,Swing Class level 1 w/ Veronica,Madison Square Garden
2016-07-21 18:30:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 3 w/ Bianca,Madison Square Garden
2016-07-21 18:30:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 1 w/ Joe,Madison Square Garden
2016-07-21 18:30:00,40.753029489467,-73.99265199270701,Zumba Classes open level w/ Danny,Madison Square Garden
2016-07-20 21:00:00,40.753029489467,-73.99265199270701,Lifts & Dips level 2 w/ Dave,Madison Square Garden
2016-07-20 21:00:00,40.753029489467,-73.99265199270701,Colombian Salsa Level 2 w/ Wilson,Madison Square Garden
2016-07-20 20:00:00,40.753029489467,-73.99265199270701,Colombian Salsa Level 1 w/ Wilson,Madison Square Garden
2016-07-20 20:00:00,40.753029489467,-73.99265199270701,Lifts & Dips level 1 w/ Dave,Madison Square Garden
2016-07-18 20:30:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 6 w/ Joe,Madison Square Garden
2016-07-19 08:30:00,40.75351,-73.99091999999999,Likeable TV: Marketing Today World Premiere,Madison Square Garden
2016-07-13 19:00:00,40.753534,-73.992289,Beginners and intermediate class by sensual movement - ladies free !!!,Madison Square Garden
2016-07-01 18:30:00,40.75335,-73.9928599,NYC Dance Week Festival : Free Hip-Hop Dance Class,Madison Square Garden
2016-07-03 15:00:00,40.7486628,-73.9945064,France vs Iceland,Madison Square Garden
2016-07-01 20:30:00,40.752928000000004,-73.992728,Devin Pornel (Choreo Cookies)—July Community Class HOM,Madison Square Garden
2016-07-02 21:00:00,40.75046168016,-73.99463045355199,MALA LECHE - Cyrena & Stani,Madison Square Garden
2016-07-02 22:00:00,40.749403266522,-73.994401479744,Hot Sugar + P. Morris,Madison Square Garden
2016-07-03 19:00:00,40.7487656,-73.99546459999999,Duo Night at the Magnet,Madison Square Garden
2016-07-21 11:00:00,40.750513547361,-73.992893513651,New York Liberty vs. Indiana Fever,Madison Square Garden
2016-07-18 19:30:00,40.748973727986005,-73.995334814408,Team Performance Workshop,Madison Square Garden
2016-06-30 18:00:00,40.750513547361,-73.992893513651,Madison Square Garden,Madison Square Garden
2016-07-23 18:00:00,40.748973727986005,-73.995334814408,The Rundown: Lover May Change / Schweikart and Cokely / Lewis Kornfeld / Brooklyn Comedy Social Club,Madison Square Garden
2016-07-17 21:00:00,40.7478389,-73.9944398,Battle Hymn July 17,Madison Square Garden
2016-07-22 23:30:00,40.748973727986005,-73.995334814408,Leotard Foundation with Bergmál Band,Madison Square Garden
2016-07-22 19:00:00,40.748973727986005,-73.995334814408,Pat May's Not Solo Butt Solo Sketch Show,Madison Square Garden
2016-07-18 22:30:00,40.748973727986005,-73.995334814408,Thank You For Coming Out,Madison Square Garden
2016-07-18 21:00:00,40.748973727986005,-73.995334814408,Team Performance Workshop,Madison Square Garden
2016-07-06 19:00:00,40.750513547361,-73.992893513651,New York Liberty vs. Seattle Storm,Madison Square Garden
2016-06-28 21:30:00,40.75046168016,-73.99463045355199,White Heat with Ian and Friends!,Madison Square Garden
2016-07-18 19:30:00,40.750513547361,-73.992893513651,Justin Bieber: Purpose World Tour,Madison Square Garden
2016-07-23 14:00:00,40.75046168016,-73.99463045355199,West Coast Swing Crash Course with Ken & Paula,Madison Square Garden
2016-06-30 20:00:00,40.750513547361,-73.992893513651,The Stone Roses and Rodrigo & Gabriela,Madison Square Garden
2016-06-30 19:00:00,40.748020200000006,-73.9919815,Five Course Angel's Envy Bourbon Dinner,Madison Square Garden
2016-07-23 17:30:00,40.753029489467,-73.99265199270701,Merengue Classes level 1 w/ Kenyie,Madison Square Garden
2016-07-22 22:00:00,40.749406491592005,-73.994402353275,Conrank; Cobrayama; MINT,Madison Square Garden
2016-06-30 22:30:00,40.750216289417,-73.994860467639,Midsummer Night Swing Afterparty!,Madison Square Garden
2016-06-28 18:30:00,40.753029489467,-73.99265199270701,Bachata Classes level 2 w/ Bianca,Madison Square Garden
2016-06-29 18:00:00,40.748020200000006,-73.9919815,BlackWomenLead Party with a Purpose,Madison Square Garden
2016-06-29 18:30:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 1 w/ Jose,Madison Square Garden
2016-06-29 18:30:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 2 w/ Raj,Madison Square Garden
2016-06-28 19:30:00,40.753029489467,-73.99265199270701,Pilates Class level 1 w/ Gisele,Madison Square Garden
2016-07-06 20:30:00,40.753029489467,-73.99265199270701,Hip Hop Classes open level w/ Desiree,Madison Square Garden
2016-07-06 20:30:00,40.753029489467,-73.99265199270701,Bachata Classes level 3 w/ Joe,Madison Square Garden
2016-07-05 20:00:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 1 w/ Joe,Madison Square Garden
2016-06-30 23:00:00,40.748973727986005,-73.995334814408,The Friendship Club Excavates Further,Madison Square Garden
2016-07-19 18:00:00,40.748020200000006,-73.9919815,Digitalk Media Networking,Madison Square Garden
2016-07-02 20:00:00,40.74938,-73.99433990000001,The Southern Belles w/ The Boobies & A Valley Son : Saturday July 2nd at American Beauty NYC,Madison Square Garden
2016-07-23 22:00:00,40.749406491592005,-73.994402353275,Coast To Coast 2016 North American Tour,Madison Square Garden
2016-07-02 22:30:00,40.748973727986005,-73.995334814408,The Cast: 90's Sitcom Edition,Madison Square Garden
2016-07-06 10:00:00,40.74885,-73.99197,The Highline Ballroom NYC,Madison Square Garden
2016-07-20 17:00:00,40.74877,-73.99531,Beer Geek Helles Launch at Haymaker,Madison Square Garden
2016-07-01 23:00:00,40.747837100000005,-73.99445340000001,Sonny Fodera / Love & Logic / Joe Pompeo (7:1:16) Flash Factory,Madison Square Garden
2016-07-06 19:30:00,40.75046168016,-73.99463045355199,Special Westie Cafe - July 6! Yummy Dancing! Early Dance & Potluck Party,Madison Square Garden
2016-07-03 20:00:00,40.750513547361,-73.992893513651,Ellie Goulding - Madison Square Garden New - Jun 21 2016,Madison Square Garden
2016-07-21 12:30:00,40.750657405323,-73.991679834677,Live at Penn Plaza Unplugged: SanfoNYa Brasileira,Madison Square Garden
2016-07-23 14:00:00,40.749378920083,-73.994460372083,Happy Owl Festival : Saturday July 23rd at American Beauty NYC,Madison Square Garden
2016-07-19 18:00:00,40.750657405323,-73.991679834677,Live at Penn Plaza: Bombrasstico,Madison Square Garden
2016-07-19 12:30:00,40.750657405323,-73.991679834677,Live at Penn Plaza Unplugged: Indelible Trio,Madison Square Garden
2016-07-17 19:00:00,40.74938,-73.99433990000001,The Iguanas : Sunday July 17th at American Beauty NYC,Madison Square Garden
2016-07-06 18:30:00,40.752928000000004,-73.992728,The Company x HOM Community Class ft. Alfred Remulla & Matt Montenegro,Madison Square Garden
2016-07-21 21:00:00,40.74938,-73.99433990000001,40 Oz To Freedom with CC Roots & Karma Darwin : Thursday July 21st at American Beauty NYC,Madison Square Garden
2016-06-30 18:00:00,40.74772,-73.99324,Citta' dei Sogni Screening,Madison Square Garden
2016-06-28 18:30:00,40.7517799,-73.99103000000001,Digital Drawing Live,Madison Square Garden
2016-07-17 15:00:00,40.75046168016,-73.99463045355199,Argentine Tango Crash Course for Couples with Audrey Martinez,Madison Square Garden
2016-06-30 12:15:00,40.749244299999994,-73.99393690000001,Eurythmy Lunchtime Flow,Madison Square Garden
2016-07-06 19:00:00,40.75307,-73.99261,Marcos and Florencia on Wednesdays,Madison Square Garden
2016-07-06 16:00:00,40.748441118588,-73.991925157607,LAMC 2016,Madison Square Garden
2016-07-23 19:30:00,40.750513547361,-73.992893513651,Chris Tomlin Presents Worship Night in America 2016,Madison Square Garden
2016-07-17 15:00:00,40.750513547361,-73.992893513651,New York Liberty vs. Connecticut Sun,Madison Square Garden
2016-07-19 19:30:00,40.750513547361,-73.992893513651,Justin Bieber in New York,Madison Square Garden
2016-06-29 19:00:00,40.7517799,-73.99103000000001,Imerman Angels Under the Stars,Madison Square Garden
2016-06-30 20:00:00,40.750513547361,-73.992893513651,The Stone Roses,Madison Square Garden
2016-07-20 17:00:00,40.74877,-73.99531,NEBCO & Jack's Abby,Madison Square Garden
2016-07-22 22:00:00,40.749406491592005,-73.994402353275,"Conrank, Cobrayama, M!NT",Madison Square Garden
2016-06-30 18:00:00,40.74772,-73.99324,"Facts, Fun & Action",Madison Square Garden
2016-07-02 23:59:00,40.749403266522,-73.994401479744,"Hot Sugar, P. Morris (DJ Set), Alex English, Jergo.",Madison Square Garden
2016-07-01 20:00:00,40.74938,-73.99433990000001,"Inchant Presents Wormhole - Lazyeyes, ZGRT, Wydaes, Banyu : July 1 at American Beauty NYC",Madison Square Garden
2016-07-21 21:00:00,40.749378920083,-73.994460372083,40 Oz To Freedom - Sublime Tribute Band Live at American Beauty in NYC!,Madison Square Garden
2016-07-21 17:00:00,40.753534,-73.992289,Acting for non actors,Madison Square Garden
2016-07-23 19:30:00,40.748973727986005,-73.995334814408,The Armando Diaz Experience,Madison Square Garden
2016-07-21 16:00:00,40.753534,-73.992289,Acting for NON Actors,Madison Square Garden
2016-07-22 20:30:00,40.753139764721,-73.99254937093,Calvin Ng & Karina Biacan—July Community Class HOM,Madison Square Garden
2016-06-28 18:30:00,40.753494000197,-73.991997991585,Pon de Flo,Madison Square Garden
2016-06-28 18:30:00,40.753494000197,-73.991997991585,Pon de Flo,Madison Square Garden
2016-07-17 19:15:00,40.7487656,-73.99546459999999,Sisters Three,Madison Square Garden
2016-07-03 21:00:00,40.7478389,-73.9944398,Battle Hymn July 3rd- Holiday weekend!,Madison Square Garden
2016-06-29 21:30:00,40.75046168016,-73.99463045355199,Tango Cafe with Stani,Madison Square Garden
2016-06-29 19:00:00,40.74772,-73.99324,"What is this thing called, Opera?",Madison Square Garden
2016-07-01 14:00:00,40.750513547361,-73.992893513651,Bongo Sonmelon in New York,Madison Square Garden
2016-07-21 12:15:00,40.749244299999994,-73.99393690000001,Eurythmy Lunchtime Flow,Madison Square Garden
2016-07-20 19:00:00,40.749378920083,-73.994460372083,"Austin Lucas, Matt Woods, Bonehart Flannigan : July 20th at American Beauty NYC",Madison Square Garden
2016-07-20 20:00:00,40.750513547361,-73.992893513651,Jeff Beck with Buddy Guy 2016,Madison Square Garden
2016-06-30 19:00:00,40.74835,-73.99412,Revolution of Summer - a Group Show,Madison Square Garden
2016-07-17 21:00:00,40.7487656,-73.99546459999999,Kornfeld & Andrews,Madison Square Garden
2016-07-23 20:00:00,40.750283756662,-73.994789903667,"Special Dance this Sat July 23rd - Hustle, Ballroom, WCS",Madison Square Garden
2016-06-29 19:00:00,40.753494000197,-73.991997991585,Intro to TV Puppetry!,Madison Square Garden
2016-07-01 11:00:00,40.749962226199,-73.99110920255,Slice Of Bengal at NABC,Madison Square Garden
2016-07-06 20:30:00,40.753029489467,-73.99265199270701,Tango Classes level 1 w/ Anais,Madison Square Garden
2016-06-30 19:00:00,40.7485504,-73.9939728,Call for Artists: Revolution of Summer,Madison Square Garden
2016-06-28 18:30:00,40.753029489467,-73.99265199270701,Samba Class level 1 w/ Gisele,Madison Square Garden
2016-07-21 18:00:00,40.753534,-73.992289,FEAR FREE: An Introduction to Fearless Public Speaking,Madison Square Garden
2016-07-21 20:00:00,40.7488049475,-73.99592103375,Rockin Band Rockin Party,Madison Square Garden
2016-06-29 19:30:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 5 w/ Joe,Madison Square Garden
2016-06-29 18:30:00,40.753029489467,-73.99265199270701,Zumba Classes open level w/ Felicia,Madison Square Garden
2016-06-29 18:30:00,40.753029489467,-73.99265199270701,Salsa/Mambo Classes Level 4 w/ Joe,Madison Square Garden
2016-06-28 20:30:00,40.753029489467,-73.99265199270701,Salsa Partner work Level 3 & above w/ Imani & Santiago,Madison Square Garden
2016-07-23 19:30:00,40.7492485,-73.99488829999999,Gathering for Men & Women,Madison Square Garden
2016-07-22 21:30:00,40.7504184,-73.9947442,Abakua Latin Fridays,Madison Square Garden
2016-07-23 22:30:00,40.748973727986005,-73.995334814408,The Cast: Law & Order Edition,Madison Square Garden
2016-03-12 23:00:00,40.747837100000005,-73.99445340000001,Lee Curtiss b2b Droog : Ray Zuniga (3:12:16) Flash Factory,Madison Square Garden
2016-07-23 19:30:00,40.750513547361,-73.992893513651,"CHRIS Tomlin Presents Worship Night in America - New York, NY",Madison Square Garden
2016-07-05 18:30:00,40.753029489467,-73.99265199270701,Zumba Classes open level w/ Danny,Madison Square Garden
2016-07-01 18:30:00,40.748020200000006,-73.9919815,Quiet Clubbing in Coney Island + Fireworks,Madison Square Garden
2016-02-24 18:00:00,40.74877,-73.99531,Barrel Aged Evening at Haymaker,Madison Square Garden
2016-07-23 05:00:00,40.753534,-73.992289,Sensual Bachata CLASS.,Madison Square Garden
2016-07-23 13:30:00,40.753029489467,-73.99265199270701,2 for 1 Spinning workshops with Bianca,Madison Square Garden
2016-03-12 19:00:00,40.7481689,-73.9907608,Saint Paddy's Luck of the Irish PubCrawl NYC,Madison Square Garden
2016-03-11 19:00:00,40.7481689,-73.9907608,Happy Hour Saint Paddy's PubCrawl NYC,Madison Square Garden
2016-02-26 19:00:00,40.74772,-73.99324,2AM Comedy : Improv Show!,Madison Square Garden
2016-02-27 19:00:00,40.750513547361,-73.992893513651,Black Sabbath at Madison Square Garden,Madison Square Garden
2016-02-27 16:30:00,40.750513547361,-73.992893513651,Ozzy Osbourne meets Road Recovery youth + Black Sabbath show,Madison Square Garden
2016-03-20 18:00:00,40.753503084632,-73.99193083838199,SPECIAL WORKSHOP! Son Part 2,Madison Square Garden
2016-03-05 22:00:00,40.74939902563,-73.99440392052101,Thriftworks / Craz / Laetus at Slake [3.5],Madison Square Garden
2016-03-18 22:00:00,40.74939902563,-73.99440392052101,Dengue Dengue Dengue,Madison Square Garden
2016-03-04 23:00:00,40.747837100000005,-73.99445340000001,"Loco Dice - New York, NY at Flash Factory",Madison Square Garden
2016-03-03 20:00:00,40.74772,-73.99324,Music / Poetry : Poetry \ Music,Madison Square Garden
2016-03-01 17:00:00,40.752193184485,-73.995352103078,Knife Hits at Spring/Break Art Show - RM 4032,Madison Square Garden
2016-03-05 22:00:00,40.74939902563,-73.99440392052101,Abduction ft. Thriftworks,Madison Square Garden
2016-03-04 23:00:00,40.747837100000005,-73.99445340000001,"LOCO DICE, Julia Govor : SeCe (3:4:16) Flash Factory",Madison Square Garden
2016-02-27 14:00:00,40.750513547361,-73.992893513651,Terence Crawford vs. Hank Lundy,Madison Square Garden
2016-03-06 14:30:00,40.749939000000005,-73.9946594,"Swing Tricks, Dips & Patterns with Paolo & Laurentina",Madison Square Garden
2016-03-05 12:00:00,40.749939000000005,-73.9946594,Solo Jazz & Charleston with Jeff Leyco & Mimi Liu,Madison Square Garden
2016-03-03 19:00:00,40.749939000000005,-73.9946594,Melody vs Rhythm: Lindy Hop Musicality,Madison Square Garden
2016-03-03 18:30:00,40.749939000000005,-73.9946594,"Swing Review plus Swivels, Spins & Slides with Paolo & Stina",Madison Square Garden
2016-03-16 21:05:00,40.749939000000005,-73.9946594,You Should Be Swinging WCS Wednesday - March 16th! - They're BA-A-CK!!,Madison Square Garden
2016-03-20 15:00:00,40.753617,-73.991904,Women's Gidda Dance Workshop (for Beginners),Madison Square Garden
